Num;Sentence;subj_verb_obj;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80;V81;V82;V83;V84;V85;V86;V87;V88;V89;V90
128;The.magazine.was.in.the.car.;magazine.was.;0.661909;-0.0711712;0.0946959;0.00386459;-0.114727;-0.0565555;-0.0250741;-0.281647;-0.0310492;0.182548;-0.0247637;0.026514;-0.150565;0.0768367;0.0043313;-0.0283705;0.00574263;-0.00770496;0.014086;0.0353014;0.0207043;0.0405562;0.0289986;-0.0343442;-0.023667;-0.0458842;0.0470681;0.0112818;0.00711747;-0.0176013;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129;The.magazine.was.yellow.;magazine.was.yellow;0.661909;-0.0711712;0.0946959;0.00386459;-0.114727;-0.0565555;-0.0250741;-0.281647;-0.0310492;0.182548;-0.0247637;0.026514;-0.150565;0.0768367;0.0043313;-0.0283705;0.00574263;-0.00770496;0.014086;0.0353014;0.0207043;0.0405562;0.0289986;-0.0343442;-0.023667;-0.0458842;0.0470681;0.0112818;0.00711747;-0.0176013;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0.686735;-0.00940571;0.0443116;-0.0020086;0.0310875;-0.0173032;-0.0159793;-0.171422;-0.0515049;0.183298;-0.066181;0.0563215;-0.0421172;-0.0143934;-0.0363077;-0.0705121;0.0326294;0.0469982;-0.0364734;0.00369128;0.0435165;0.0317963;0.00987625;-0.0107032;-0.0724078;-0.0407902;-0.0115767;-0.0192181;-0.0525778;0.0364308
130;The.man.lost.the.ticket.to.soccer.;man.lost.ticket;0.748031;-0.243543;0.0603652;0.0221065;-0.0589737;0.0636464;0.106381;-0.132089;0.0790894;0.182399;-0.0891483;0.0254123;0.0281107;0.00598409;0.0608085;0.0899432;-0.127012;0.0447283;-0.0661358;0.0573962;0.0256192;-0.0793033;0.0342951;-0.0433033;0.00940951;-0.0159526;0.0041506;0.0147772;-0.0531546;0.0294577;0.72579;-0.277484;-0.29951;0.110283;0.0231691;-0.00823256;0.0820044;-0.0393644;-0.0545179;0.122832;0.0394601;-0.0119507;-0.155031;0.0489013;-0.0716865;-0.00757869;0.0091748;0.0303608;0.00379335;-0.0807601;0.0360726;-0.109552;0.0204338;-0.0720317;0.00382778;-0.0372059;-0.0676019;-0.0149673;0.0624521;0.061549;0.67403;-0.163643;0.0941075;0.0162105;-0.0646159;0.0548097;0.00156247;-0.222864;0.0233222;0.188211;-0.0829726;0.0329111;-0.0522136;0.0723672;0.0246403;-0.0273126;-0.010237;0.0150806;-0.0213715;0.0222761;-0.00761915;0.0316843;0.0291003;-0.025862;0.0212872;0.00308475;-0.0153866;0.0139999;0.0126432;0.0573941
131;The.man.read.the.newspaper.in.church.;man.read.newspaper;0.748031;-0.243543;0.0603652;0.0221065;-0.0589737;0.0636464;0.106381;-0.132089;0.0790894;0.182399;-0.0891483;0.0254123;0.0281107;0.00598409;0.0608085;0.0899432;-0.127012;0.0447283;-0.0661358;0.0573962;0.0256192;-0.0793033;0.0342951;-0.0433033;0.00940951;-0.0159526;0.0041506;0.0147772;-0.0531546;0.0294577;0.671566;-0.0892515;-0.350559;0.178027;0.0598202;-0.0705928;-0.0380793;-0.213812;0.207392;0.0329793;0.0294479;-0.0220516;-0.0469445;0.0294165;-0.0607596;-0.0264446;0.0533266;0.0371227;0.00562149;0.0131561;0.038596;-0.0246672;-0.0176074;-0.027216;0.0336324;-0.0713585;-0.00887525;-0.0571056;0.0148806;0.00867195;0.712026;-0.211264;0.142131;-0.0349416;-0.0480223;0.067439;-0.0138769;-0.163148;0.0259369;0.17693;-0.0318121;0.0195775;-0.091362;0.00641219;0.0304443;-0.00802336;-0.0204166;-0.0506585;0.0428633;0.00126766;0.00195807;0.00768121;0.0429878;-0.0482875;0.0404148;-0.0296042;0.0602853;0.0694842;-0.00188387;0.00704057
132;The.man.saw.the.dead.mouse.;man.saw.mouse;0.748031;-0.243543;0.0603652;0.0221065;-0.0589737;0.0636464;0.106381;-0.132089;0.0790894;0.182399;-0.0891483;0.0254123;0.0281107;0.00598409;0.0608085;0.0899432;-0.127012;0.0447283;-0.0661358;0.0573962;0.0256192;-0.0793033;0.0342951;-0.0433033;0.00940951;-0.0159526;0.0041506;0.0147772;-0.0531546;0.0294577;0.579758;-0.151867;-0.29892;0.0218757;-0.163428;-0.154138;0.00649487;-0.159566;0.0625394;0.0796478;0.125982;-0.0348634;-0.0101911;-0.127273;-0.0567905;-0.00714459;-0.141119;-0.0577748;-0.0813735;-0.117508;0.0920471;-0.144036;0.0424243;-0.0214416;0.0217565;-0.108296;-0.0914913;-0.0614126;0.0365683;0.0663133;0.724691;-0.141371;0.138807;0.0132485;0.0135997;0.0487725;0.0322981;-0.123723;0.013725;0.0448323;-0.0584145;-0.0694083;0.0689551;-0.0131529;0.0115563;-0.0628877;-0.0190757;0.0562973;0.0107653;0.00292625;0.0295441;-0.0207983;0.0101498;0.00568106;-0.0335079;-0.00102593;-0.0712713;-0.0652915;0.0460581;-8.01318e-05
133;The.man.saw.the.fish.in.the.river.;man.saw.fish;0.748031;-0.243543;0.0603652;0.0221065;-0.0589737;0.0636464;0.106381;-0.132089;0.0790894;0.182399;-0.0891483;0.0254123;0.0281107;0.00598409;0.0608085;0.0899432;-0.127012;0.0447283;-0.0661358;0.0573962;0.0256192;-0.0793033;0.0342951;-0.0433033;0.00940951;-0.0159526;0.0041506;0.0147772;-0.0531546;0.0294577;0.579758;-0.151867;-0.29892;0.0218757;-0.163428;-0.154138;0.00649487;-0.159566;0.0625394;0.0796478;0.125982;-0.0348634;-0.0101911;-0.127273;-0.0567905;-0.00714459;-0.141119;-0.0577748;-0.0813735;-0.117508;0.0920471;-0.144036;0.0424243;-0.0214416;0.0217565;-0.108296;-0.0914913;-0.0614126;0.0365683;0.0663133;0.784484;-0.20935;0.0394778;-0.0179229;0.0272053;-0.0196875;-0.0975432;-0.136272;-0.0090047;0.0596854;-0.0599572;0.0103698;0.00765228;-0.0074005;0.0385398;0.0406236;-0.000762825;0.0810061;-0.0285388;-0.0275904;0.0502487;-0.00367138;0.0168425;-0.0281727;0.00211276;-0.00661819;-0.0307797;-0.0429396;-0.0331814;0.015548
134;The.mayor.dropped.the.glass.;mayor.dropped.glass;0.775216;-0.175169;0.0887109;-0.083806;-0.0261802;0.00923424;-0.00595757;0.103724;0.119115;0.11589;0.0908411;0.0199339;-0.076971;0.0283756;-0.0647652;-0.0177577;-0.0637478;0.0175622;0.0612855;0.00779;-0.0255464;0.0128155;-0.030077;-0.111182;0.00605;-0.0123679;-0.0269861;0.0398513;-0.0041507;0.0213636;0.60601;-0.300774;-0.446424;0.113901;-0.0838881;-0.0687613;0.116425;-0.0376172;-0.128523;0.0798084;0.111057;-0.0376607;-0.105173;-0.0450039;0.0011512;-0.0579685;-0.0371211;0.00869002;0.00373636;-0.0858284;0.0861584;-0.0989565;-0.000287225;-0.0845259;-0.0306834;-0.0310855;-0.0617963;-0.00696778;0.089411;0.095353;0.692948;-0.10429;0.102769;-0.0400989;-0.0214103;-0.0493628;0.00171937;-0.161239;-0.0687914;0.115338;-0.123953;0.0127326;0.0888586;-0.0222735;0.0338394;-0.0542211;0.0298358;0.107679;-0.00783585;-0.0697657;0.0579451;0.0437091;-0.0157131;0.0262604;-0.0826553;-0.0844798;-0.0406586;-0.0998044;0.0387527;-0.0065863
135;The.mayor.listened.to.the.voter.;mayor.listened.;0.775216;-0.175169;0.0887109;-0.083806;-0.0261802;0.00923424;-0.00595757;0.103724;0.119115;0.11589;0.0908411;0.0199339;-0.076971;0.0283756;-0.0647652;-0.0177577;-0.0637478;0.0175622;0.0612855;0.00779;-0.0255464;0.0128155;-0.030077;-0.111182;0.00605;-0.0123679;-0.0269861;0.0398513;-0.0041507;0.0213636;0.493125;-0.239861;-0.449433;0.0942827;-0.157209;-0.160202;0.0685335;-0.0119847;-0.0444709;-0.0017222;0.125065;-0.00588083;-0.0195332;-0.0844364;-0.129983;-0.0391651;-0.00412988;-0.0414517;-0.0591609;-0.141754;0.0837022;-0.154715;0.0188011;-0.0481087;0.0216922;-0.0645044;-0.0615016;0.0114889;0.0724882;0.0992618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136;The.mayor.negotiated.with.the.mob.;mayor.negotiated.;0.775216;-0.175169;0.0887109;-0.083806;-0.0261802;0.00923424;-0.00595757;0.103724;0.119115;0.11589;0.0908411;0.0199339;-0.076971;0.0283756;-0.0647652;-0.0177577;-0.0637478;0.0175622;0.0612855;0.00779;-0.0255464;0.0128155;-0.030077;-0.111182;0.00605;-0.0123679;-0.0269861;0.0398513;-0.0041507;0.0213636;0.633283;-0.381067;-0.280978;0.109266;0.0116037;0.099325;0.165313;0.0845803;-0.0688822;0.00904625;0.0582631;0.0623025;-0.0441289;0.0429492;0.0801389;-0.115315;0.0847669;-0.0413475;0.0330896;-0.0250857;0.032131;0.00389556;-0.0281369;-0.151191;-0.03774;0.0163245;0.0237844;0.0378661;0.0782608;0.0621921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137;The.medicine.was.on.the.table.;medicine.was.;0.61715;-0.151708;0.087354;-0.0425814;0.0339205;-0.0364615;-0.188391;-0.0810361;-0.12082;-0.0100453;-0.0214501;0.0341477;-0.0125122;0.0195846;0.103588;0.0424707;0.038165;-0.0394026;-0.0503619;-0.0493087;-0.00137294;-0.080683;0.0820429;0.00151172;0.025939;-0.079544;0.0584134;0.0222052;0.00937746;0.0427734;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138;The.minister.found.cash.at.the.airport.;minister.found.cash;0.648647;-0.225771;0.0897821;-0.0441631;-0.114036;0.0362134;0.0242386;0.0416744;0.13691;0.0803365;0.129664;-0.0347329;-0.0559479;-0.0609365;-0.0416982;-0.0309271;-0.0817216;-0.0311843;0.0749249;0.0510195;0.0340776;0.0232606;-0.0174535;-0.0875616;0.0510621;-0.0190766;0.0254812;0.0518112;-0.00382225;0.0176669;0.557182;-0.209379;-0.458284;0.158855;-0.0618151;-0.0658209;0.0741753;-0.0993604;-0.0991192;0.0708733;0.127081;-0.0534814;-0.127501;-0.0228123;0.0199172;-0.0640322;0.0398258;0.0540946;-0.00721658;-0.0610979;0.0525601;-0.0448934;-0.0624164;-0.0787138;-0.0356638;-0.0125181;-0.0817119;0.0126147;0.0889163;0.0511642;0.697615;-0.158439;-0.0236861;0.0336726;0.065668;0.0164707;-0.130737;-0.149691;-0.0432039;0.0930699;-0.0985423;-0.00876552;0.0138288;0.0257056;0.0526777;0.0381297;0.0264706;0.0996226;-0.0950236;0.129612;0.00207537;-0.00112328;0.0537184;-0.0935735;-0.0546327;0.0417485;0.0053479;0.0130457;0.0503726;0.0626893
139;The.minister.lost.the.spiritual.magazine.;minister.lost.magazine;0.648647;-0.225771;0.0897821;-0.0441631;-0.114036;0.0362134;0.0242386;0.0416744;0.13691;0.0803365;0.129664;-0.0347329;-0.0559479;-0.0609365;-0.0416982;-0.0309271;-0.0817216;-0.0311843;0.0749249;0.0510195;0.0340776;0.0232606;-0.0174535;-0.0875616;0.0510621;-0.0190766;0.0254812;0.0518112;-0.00382225;0.0176669;0.72579;-0.277484;-0.29951;0.110283;0.0231691;-0.00823256;0.0820044;-0.0393644;-0.0545179;0.122832;0.0394601;-0.0119507;-0.155031;0.0489013;-0.0716865;-0.00757869;0.0091748;0.0303608;0.00379335;-0.0807601;0.0360726;-0.109552;0.0204338;-0.0720317;0.00382778;-0.0372059;-0.0676019;-0.0149673;0.0624521;0.061549;0.661909;-0.0711712;0.0946959;0.00386459;-0.114727;-0.0565555;-0.0250741;-0.281647;-0.0310492;0.182548;-0.0247637;0.026514;-0.150565;0.0768367;0.0043313;-0.0283705;0.00574263;-0.00770496;0.014086;0.0353014;0.0207043;0.0405562;0.0289986;-0.0343442;-0.023667;-0.0458842;0.0470681;0.0112818;0.00711747;-0.0176013
140;The.minister.spoke.to.the.injured.patient.;minister.spoke.;0.648647;-0.225771;0.0897821;-0.0441631;-0.114036;0.0362134;0.0242386;0.0416744;0.13691;0.0803365;0.129664;-0.0347329;-0.0559479;-0.0609365;-0.0416982;-0.0309271;-0.0817216;-0.0311843;0.0749249;0.0510195;0.0340776;0.0232606;-0.0174535;-0.0875616;0.0510621;-0.0190766;0.0254812;0.0518112;-0.00382225;0.0176669;0.597677;-0.143591;-0.315516;-0.000203123;-0.174791;-0.200808;0.0162961;-0.105116;0.0135105;0.109626;0.183018;-0.0103426;0.0252159;-0.159202;-0.0266375;-0.0281176;-0.167892;-0.0782335;-0.0446573;-0.123494;0.0753942;-0.131263;0.0256361;-0.0463058;0.0335165;-0.0763813;-0.0572888;0.0225626;0.0084059;0.0579975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141;The.minister.visited.the.prison.;minister.visited.prison;0.648647;-0.225771;0.0897821;-0.0441631;-0.114036;0.0362134;0.0242386;0.0416744;0.13691;0.0803365;0.129664;-0.0347329;-0.0559479;-0.0609365;-0.0416982;-0.0309271;-0.0817216;-0.0311843;0.0749249;0.0510195;0.0340776;0.0232606;-0.0174535;-0.0875616;0.0510621;-0.0190766;0.0254812;0.0518112;-0.00382225;0.0176669;0.604051;-0.158564;-0.380321;0.115051;-0.113378;-0.0919087;0.122369;-0.0470932;-0.0610425;0.0643032;0.132647;-0.00373268;-0.1481;-0.0343986;-0.0536397;-0.0333896;-0.00109011;-0.0511814;-0.0314319;-0.0993252;0.0817719;-0.0900366;-0.0128083;-0.0744829;0.0232927;-0.0337608;-0.0168775;0.0376972;0.0649607;0.109806;0.690949;-0.256496;0.0973684;-0.0229758;0.0840769;0.0715499;-0.0484472;-0.0445693;0.108875;0.0778748;-0.0624628;0.10277;-0.144273;-0.0291817;0.120535;0.0854547;-0.0306544;0.0535775;-0.080284;0.00853834;-0.030237;-0.124994;0.0146986;0.000827776;0.00906754;-0.0201419;0.0131334;0.0533046;0.0517312;-0.0358661
142;The.mob.approached.the.embassy.;mob.approached.embassy;0.774792;-0.122658;0.202595;0.0164949;-0.0732658;0.0575995;0.175073;0.00332292;0.117852;0.0371383;0.00802784;-0.0306759;-0.0457444;-0.0196595;0.0119166;0.0153988;-0.0344803;0.00320865;0.00801334;-0.0101038;0.014508;-0.0322751;0.0248536;-0.0452511;0.00117601;-0.0101457;0.00788064;0.0236855;-0.0213797;-0.00596193;0.484939;-0.316242;-0.499596;0.0820714;-0.135986;-0.111175;0.184457;0.0120907;-0.115521;0.0322292;0.144479;-0.0104334;-0.136689;-0.0757967;-0.0426435;-0.066672;-0.0399898;-0.0430767;-0.00712644;-0.0916631;0.0685849;-0.119437;-0.00798355;-0.0977815;-0.0168046;-0.0397697;-0.0475506;0.0372473;0.0665562;0.138511;0.641046;-0.13672;0.164561;-0.0532492;-0.105257;0.0265859;-0.0387893;-0.0426918;0.0301423;0.0896653;0.146319;0.0349628;-0.147999;-0.0310095;-0.0872812;-0.0416953;-0.060971;-0.0398551;0.0421688;-0.041125;-0.0441456;0.024045;-0.00593988;0.0141623;-0.0439707;-0.0206749;0.0594079;0.0702207;-0.0505074;0.0411712
143;The.mob.damaged.the.hotel.;mob.damaged.hotel;0.774792;-0.122658;0.202595;0.0164949;-0.0732658;0.0575995;0.175073;0.00332292;0.117852;0.0371383;0.00802784;-0.0306759;-0.0457444;-0.0196595;0.0119166;0.0153988;-0.0344803;0.00320865;0.00801334;-0.0101038;0.014508;-0.0322751;0.0248536;-0.0452511;0.00117601;-0.0101457;0.00788064;0.0236855;-0.0213797;-0.00596193;0.619513;-0.321095;-0.237058;0.0757577;0.0763007;0.0740803;0.118033;0.0637259;-0.118439;-0.0166584;-0.0276168;0.0306681;-0.0194218;0.026115;0.0327833;-0.0816551;0.0744167;0.0563381;0.0214664;0.00847154;0.0329247;0.00643437;0.00600842;-0.0356698;-0.0380595;0.05855;-0.0398333;0.00364908;0.0259622;0.0408935;0.69119;-0.0370198;0.138688;-0.0403455;-0.0603269;-0.0656619;0.0156478;-0.172345;0.00459561;0.156678;-0.0422201;0.0980274;-0.209977;0.00176041;0.0478177;-0.0445894;0.00558173;0.00738273;0.0147779;-0.0310597;-0.00779763;0.054218;0.0217152;0.0269355;-0.0134885;-0.00775512;0.0241699;-0.0019472;-0.0362325;0.0331186
144;The.mob.was.dangerous.;mob.was.dangerous;0.774792;-0.122658;0.202595;0.0164949;-0.0732658;0.0575995;0.175073;0.00332292;0.117852;0.0371383;0.00802784;-0.0306759;-0.0457444;-0.0196595;0.0119166;0.0153988;-0.0344803;0.00320865;0.00801334;-0.0101038;0.014508;-0.0322751;0.0248536;-0.0452511;0.00117601;-0.0101457;0.00788064;0.0236855;-0.0213797;-0.00596193;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0.674564;-0.412868;-0.171421;0.0615615;0.0516735;0.08289;0.11974;0.064062;-0.0596457;0.0578871;-0.153946;-0.0104507;0.0195195;0.0433638;0.0697876;0.0589095;0.0510369;-0.0122869;0.0245841;-0.0118013;-0.0147476;0.0258711;0.0434339;0.09867;0.0491338;0.0351343;0.0424469;-0.0174415;-0.107938;-0.104602
145;The.mouse.ran.into.the.forest.;mouse.ran.;0.724691;-0.141371;0.138807;0.0132485;0.0135997;0.0487725;0.0322981;-0.123723;0.013725;0.0448323;-0.0584145;-0.0694083;0.0689551;-0.0131529;0.0115563;-0.0628877;-0.0190757;0.0562973;0.0107653;0.00292625;0.0295441;-0.0207983;0.0101498;0.00568106;-0.0335079;-0.00102593;-0.0712713;-0.0652915;0.0460581;-8.01318e-05;0.64035;-0.160917;-0.323643;0.0316957;-0.136152;-0.191466;0.0207937;-0.14671;0.000667903;0.0925471;0.162049;-0.0342681;0.0152808;-0.138988;-0.0325922;-0.0184746;-0.195142;-0.0889297;-0.0457694;-0.118414;0.0784756;-0.135734;0.0493271;-0.0237968;-0.0105836;-0.0765757;-0.0691032;-0.0505327;0.0224887;0.0379074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146;The.old.doctor.walked.through.the.hospital.;doctor.walked.;0.712098;-0.258816;0.122072;-0.0128761;-0.0834535;0.0642222;0.0760299;-0.0638423;0.117112;0.16615;-0.0986447;-0.017834;-0.00364821;0.0402393;-0.0129686;0.0268398;-0.0172765;-0.00407194;0.0160989;0.0436281;0.0161571;0.0311704;0.071363;-0.0623222;0.0876989;0.00854738;-0.00399073;0.0515927;0.0485566;0.0664054;0.545142;-0.192772;-0.369852;0.02423;-0.18915;-0.229295;0.0255368;-0.0590253;-0.00314719;0.0630734;0.127106;-0.00915415;0.0349505;-0.173414;-0.0796312;-0.0128189;-0.0696553;-0.0686449;-0.083922;-0.149592;0.0954748;-0.14926;0.0407746;-0.0227122;-0.0176981;-0.11473;-0.0768305;-0.0117887;0.0637075;0.109215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
147;The.old.farmer.ate.at.the.expensive.hotel.;farmer.ate.;0.72096;-0.0960206;0.0818184;-0.0530313;-0.0667804;-0.00381264;0.056734;0.00991564;0.107745;0.225429;-0.024117;-0.0197178;0.0145615;-0.0560644;0.0838435;0.00933796;0.0149594;0.0186801;0.0832267;-0.0149559;0.00757143;0.0103454;0.00973059;-0.0392971;-0.00763043;0.00397773;-0.00820231;0.0747677;-0.0341848;0.0675246;0.608733;-0.0945441;-0.276014;0.0524997;-0.106997;-0.170742;0.0428949;-0.121149;0.013188;0.0162891;0.150903;0.0122087;0.0574537;-0.125665;-0.114573;-0.0200077;-0.13896;-0.0739537;-0.0821888;-0.123386;0.0817512;-0.11722;0.0570707;-0.00630005;0.0281715;-0.109302;-0.0621868;-0.0310081;2.92178e-05;0.0541904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148;The.old.judge.saw.the.dark.cloud.;judge.saw.cloud;0.724696;-0.260619;-0.0655229;-0.00611974;-0.0393111;0.00863254;-0.00255703;-0.0433577;0.273275;0.0756965;0.0190857;0.00999459;-0.0308915;-0.0230815;0.0378777;0.0186621;-0.0578327;-0.0214985;0.0555247;0.0172956;-0.00649349;-0.00345063;-0.0338772;-0.10172;0.0335728;0.0208481;-0.0387663;0.0592609;-0.0343736;0.0397018;0.579758;-0.151867;-0.29892;0.0218757;-0.163428;-0.154138;0.00649487;-0.159566;0.0625394;0.0796478;0.125982;-0.0348634;-0.0101911;-0.127273;-0.0567905;-0.00714459;-0.141119;-0.0577748;-0.0813735;-0.117508;0.0920471;-0.144036;0.0424243;-0.0214416;0.0217565;-0.108296;-0.0914913;-0.0614126;0.0365683;0.0663133;0.735756;-0.164806;0.107811;-0.0209399;-0.0872305;0.0211175;0.0529047;-0.0547505;0.0772821;0.0917632;-0.057477;0.0196487;0.0111523;-0.00640159;0.0934457;0.0334016;-0.0281267;0.0156461;-0.014987;-0.0339358;0.021538;-0.0252523;-0.0318418;0.0214826;-0.032465;-0.00530664;-0.0186303;-0.0431732;-0.018775;0.0284545
149;The.old.man.threw.the.stone.into.the.lake.;man.threw.stone;0.748031;-0.243543;0.0603652;0.0221065;-0.0589737;0.0636464;0.106381;-0.132089;0.0790894;0.182399;-0.0891483;0.0254123;0.0281107;0.00598409;0.0608085;0.0899432;-0.127012;0.0447283;-0.0661358;0.0573962;0.0256192;-0.0793033;0.0342951;-0.0433033;0.00940951;-0.0159526;0.0041506;0.0147772;-0.0531546;0.0294577;0.570104;-0.166448;-0.344666;-0.0253767;-0.173337;-0.244115;-0.00621264;-0.0917973;-0.011688;0.0496411;0.103818;-0.0497673;0.0523062;-0.207407;-0.0781662;0.0140487;-0.171734;-0.103161;-0.0550758;-0.134087;0.0771759;-0.134278;0.0534392;0.0169386;-0.0160853;-0.104289;-0.0665433;-0.0390278;0.0180945;0.0440048;0.740344;-0.106456;0.0786939;-0.0576799;-0.0589855;-0.0659087;0.0115278;-0.0671957;0.02324;0.18305;-0.0540573;0.0418266;0.0369857;-0.0283084;0.0652934;0.0280455;-0.0122438;0.134629;-0.0327178;0.012076;0.0374134;-0.0268132;0.00717303;-0.0046061;-0.0746462;-0.0085546;-0.022404;-0.0540119;-0.00944103;0.0249072
150;The.parent.bought.the.magazine.;parent.bought.magazine;0.797482;-0.18627;0.106822;0.083444;-0.0274211;0.127299;0.00743855;-0.0617029;0.118425;0.115524;0.00188533;-0.0612991;0.00544305;0.0210624;0.0311033;0.0144503;0.0347331;-0.0434683;0.0329252;0.0680745;0.0330987;-0.0211017;0.0486901;-0.0730686;0.0679755;-0.0401268;-0.00287769;0.0467186;-0.0309705;-0.0178032;0.459724;-0.173389;-0.410182;0.0975602;-0.0999242;-0.144773;0.0819382;-0.0712349;-0.0281902;0.0558856;0.111026;-0.00443417;-0.0766407;-0.0501283;-0.0701429;-0.0653285;-0.0554576;-0.0325163;-0.0410075;-0.0952427;0.0880542;-0.115131;0.00490047;-0.0600582;0.0304683;-0.0841601;-0.0874171;-0.0297629;0.0687086;0.0883604;0.661909;-0.0711712;0.0946959;0.00386459;-0.114727;-0.0565555;-0.0250741;-0.281647;-0.0310492;0.182548;-0.0247637;0.026514;-0.150565;0.0768367;0.0043313;-0.0283705;0.00574263;-0.00770496;0.014086;0.0353014;0.0207043;0.0405562;0.0289986;-0.0343442;-0.023667;-0.0458842;0.0470681;0.0112818;0.00711747;-0.0176013
151;The.parent.shouted.at.the.child.;parent.shouted.;0.797482;-0.18627;0.106822;0.083444;-0.0274211;0.127299;0.00743855;-0.0617029;0.118425;0.115524;0.00188533;-0.0612991;0.00544305;0.0210624;0.0311033;0.0144503;0.0347331;-0.0434683;0.0329252;0.0680745;0.0330987;-0.0211017;0.0486901;-0.0730686;0.0679755;-0.0401268;-0.00287769;0.0467186;-0.0309705;-0.0178032;0.554746;-0.178711;-0.29719;0.0169385;-0.220415;-0.218104;0.0699838;0.0151261;-0.0213541;0.0412141;0.120096;-0.0507877;0.0692429;-0.142731;-0.093278;-0.00569101;-0.0933327;-0.115316;-0.0948626;-0.145231;0.0388978;-0.104456;0.0378384;-0.00591434;-0.00751262;-0.0808242;-0.0648198;0.00345766;0.00654802;0.0667697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
152;The.parent.took.the.cellphone.;parent.took.cellphone;0.797482;-0.18627;0.106822;0.083444;-0.0274211;0.127299;0.00743855;-0.0617029;0.118425;0.115524;0.00188533;-0.0612991;0.00544305;0.0210624;0.0311033;0.0144503;0.0347331;-0.0434683;0.0329252;0.0680745;0.0330987;-0.0211017;0.0486901;-0.0730686;0.0679755;-0.0401268;-0.00287769;0.0467186;-0.0309705;-0.0178032;0.591716;-0.180532;-0.331042;0.00968587;-0.201188;-0.222543;-0.053673;-0.196156;-0.0145284;0.138701;0.175753;-0.05809;-0.039996;-0.161241;0.00706317;-0.00182318;-0.219811;-0.129839;-0.0327277;-0.0843034;0.0719216;-0.12501;0.0394088;-0.00511847;0.010661;-0.0726329;-0.0575252;-0.0298494;-0.00176015;0.017826;0.640853;-0.110597;0.0913762;-0.00379492;0.00105276;0.0266661;-0.00973726;-0.11726;-0.013125;0.0531558;-0.153522;-0.0195992;0.02342;0.0639666;-0.0524467;-0.0237275;0.0430704;-0.00489742;-0.0250655;0.0284286;0.0353479;0.0288959;0.0655624;-0.0084086;0.0516214;0.0785108;-0.0139369;0.0135106;0.07695;0.0896804
